sample_id,patch_name,is_hard,sci_res2_norm,baseline_dice,ours_dice,delta_dice,baseline_recall,ours_recall,delta_recall,baseline_fp_pixels,ours_fp_pixels,delta_fp_pixels,baseline_fn_pixels,ours_fn_pixels,delta_fn_pixels
22,22_y256_x256.png,True,0.6302229166030884,0.6672880053520203,0.6684881448745728,0.0012001395225524902,0.63418954265554,0.6501328551803999,0.01594331252485992,301,333,32,413,395,-18
22,22_y256_x320.png,False,0.5305317044258118,0.7668455839157104,0.7654114365577698,-0.0014341473579406738,0.7542521949897232,0.8046920773918353,0.05043988240211217,363,508,145,419,333,-86
22,22_y256_x384.png,False,0.48218631744384766,0.8444854617118835,0.8614078760147095,0.016922414302825928,0.7998251724946819,0.8575174800188884,0.05769230752420651,324,458,134,687,489,-198
22,22_y256_x437.png,True,0.5935457348823547,0.8504594564437866,0.8729032278060913,0.022443771362304688,0.796058802639791,0.8464185147124851,0.050359712072694074,243,297,54,652,491,-161
22,22_y320_x64.png,False,0.5738767385482788,0.7790476083755493,0.7724180817604065,-0.006629526615142822,0.7588126112627545,0.7724180533554852,0.013605442092730735,306,368,62,390,368,-22
22,22_y320_x128.png,True,0.6539981365203857,0.7773797512054443,0.7789791226387024,0.0015993714332580566,0.791970798790559,0.8076120917225647,0.015641292932005668,471,510,39,399,369,-30
22,22_y320_x192.png,False,0.5466936230659485,0.7955942749977112,0.8033621907234192,0.007767915725708008,0.8034143776336555,0.8158303113511106,0.012415933717455085,418,416,-2,380,356,-24
22,22_y320_x256.png,False,0.5516217947006226,0.7907902002334595,0.7842917442321777,-0.006498456001281738,0.7744988821018993,0.7783964321915566,0.003897550089657309,331,371,40,405,398,-7
22,22_y320_x320.png,False,0.4787483215332031,0.828462541103363,0.8311688303947449,0.002706289291381836,0.8082644594699815,0.8462809882385083,0.03801652876852679,346,460,114,464,372,-92
22,22_y320_x384.png,False,0.36859384179115295,0.879976212978363,0.8984850645065308,0.018508851528167725,0.8470117219130348,0.9073491538251381,0.06033743191210339,273,393,120,535,324,-211
22,22_y384_x64.png,False,0.5000293254852295,0.791627049446106,0.8035441637039185,0.0119171142578125,0.7504509876701685,0.790739622424897,0.04028863475472855,242,295,53,415,348,-67
22,22_y384_x128.png,False,0.5021559000015259,0.8281787037849426,0.8266777992248535,-0.0015009045600891113,0.8124736586073591,0.8331226260719653,0.020648967464606205,355,433,78,445,396,-49
22,22_y384_x192.png,False,0.5025299191474915,0.8583261370658875,0.8601680397987366,0.001841902732849121,0.8505471927135868,0.8751709956389501,0.02462380292536326,384,467,83,437,365,-72
22,22_y384_x256.png,False,0.5207538604736328,0.8628454208374023,0.8660098314285278,0.0031644105911254883,0.8213705721943144,0.8564468955620431,0.0350763233677287,254,374,120,550,442,-108
22,22_y384_x320.png,False,0.5111030340194702,0.8539445400238037,0.8634964227676392,0.00955188274383545,0.8320637090302503,0.8739612158103836,0.041897506780133265,337,434,97,485,364,-121
22,22_y384_x384.png,False,0.46526962518692017,0.8842924237251282,0.8873909711837769,0.0030985474586486816,0.885561932380796,0.917965541763882,0.03240360938308606,286,368,82,279,200,-79
22,22_y448_x192.png,False,0.5547835826873779,0.8448275923728943,0.845555305480957,0.0007277131080627441,0.8241230138196876,0.8616049934569677,0.03748197963728017,264,367,103,366,288,-78
