patch_name,is_hard,sci_res2_norm,p0_dice,p5_dice,j1_dice,j2_dice,j3_dice
38_y192_x192.png,False,0.5797283053398132,0.7244318191603983,0.7584229399339679,0.7357836347580318,0.7360492990891842,0.7409200977484605
38_y192_x256.png,False,0.4848999679088592,0.781857452189138,0.7804878056539845,0.7853223601326393,0.7634222384363621,0.7793296097090446
38_y192_x320.png,False,0.4953831136226654,0.7509749310557802,0.756473829871973,0.7555914854335988,0.7373819170381055,0.7531335156590367
38_y192_x384.png,False,0.52259761095047,0.8025458854314004,0.7972773012765947,0.789620290588447,0.7900826449435272,0.8060713235984802
38_y192_x437.png,True,0.6693263649940491,0.7939204294532552,0.780034823302329,0.7682138663804144,0.7755227555726895,0.8071697025048139
38_y256_x0.png,False,0.4415484666824341,0.7279151967498657,0.7307032613147233,0.7392026599733998,0.7416309035053141,0.7242869513890496
38_y256_x64.png,True,0.6138442754745483,0.7101576194826723,0.7159292047967734,0.7239669432893927,0.7245190351022552,0.7187370182021727
38_y256_x128.png,True,0.7239670157432556,0.7242611246370214,0.7254707640387488,0.7296030017830478,0.7296716792584483,0.741110418773829
38_y256_x192.png,True,0.6093800663948059,0.7479417360736488,0.7490518339157654,0.7501542265572048,0.7583485131804842,0.7674278853142191
38_y256_x256.png,True,0.5898274779319763,0.7189542495140757,0.716029293262696,0.7089611431048328,0.7229386489920333,0.7273413907577742
38_y256_x320.png,False,0.5001923441886902,0.739287870430634,0.7698695143242305,0.7395649625527191,0.7530899690914344,0.7553252741642911
38_y256_x384.png,False,0.4730948209762573,0.7878581176878272,0.808865189453649,0.7981345772849191,0.7929941621467987,0.8071629915318139
38_y256_x437.png,False,0.5487027764320374,0.8115737476860025,0.8146275702483526,0.8036697250981323,0.8086366014127867,0.8242444710041458
38_y320_x64.png,False,0.5224047303199768,0.7963863801376428,0.7941276893338078,0.7890675247939951,0.8015488873780288,0.7887788785848882
38_y320_x128.png,True,0.600751519203186,0.8314166874690074,0.8284435608442478,0.8267349794440267,0.8253456225222452,0.8241444871099229
38_y320_x192.png,True,0.5934650301933289,0.8154877788979283,0.8077007223633763,0.8139486326708111,0.8151484138891538,0.8175335574296696
38_y320_x256.png,True,0.5860111117362976,0.8067573139539406,0.8049187165383104,0.8021001619505248,0.8087301591096625,0.8051844470484857
38_y320_x320.png,False,0.4529966413974762,0.8459556932063271,0.8632680623509992,0.8266211607054247,0.8430358634811745,0.850681742848883
38_y320_x384.png,False,0.3934449553489685,0.8306316381020465,0.8547038949765181,0.8300438599597152,0.8389876147208982,0.8470003552591403
38_y384_x64.png,False,0.4133622646331787,0.8725195433778727,0.8724106878642729,0.87467884706058,0.8834106731919644,0.8706365506874845
38_y384_x128.png,False,0.3732798993587494,0.8924793231535308,0.8943469787634561,0.8969494049535911,0.8990654207494104,0.8954770051397244
38_y384_x192.png,False,0.4333854615688324,0.8881819629581963,0.8844189018447974,0.8832173242332292,0.8847284544565551,0.8842171322808015
38_y384_x256.png,False,0.4857900142669678,0.882414152099875,0.8847528292365205,0.8734381892202878,0.8804123713101438,0.8765377206513447
38_y384_x320.png,False,0.3951992392539978,0.8844795697251058,0.8945203227011349,0.8734909874756226,0.8792960320782068,0.8822055139812773
38_y384_x384.png,False,0.4080515205860138,0.8517392777719038,0.8803858524746435,0.8569595899391931,0.875478927600642,0.8798474256838925
38_y448_x192.png,False,0.4616559445858001,0.8772398019877243,0.8778349535394798,0.8807339451774313,0.8814772943631481,0.8770195782607497
38_y448_x256.png,False,0.4917334914207458,0.8692968925076111,0.8682306514618929,0.8656521742051041,0.868823786906813,0.8596988874979297
38_y456_x192.png,False,0.476721853017807,0.8744241941229237,0.8717743551274768,0.8801100631287145,0.8800949745150475,0.8739529320423755
38_y456_x256.png,False,0.4951851963996887,0.8635812942486522,0.8631984589036646,0.8613696018578632,0.8646183392591975,0.8548812668388553
