patch_name,gt_sci_res2_norm,fov_ratio,sample_id,is_hard,j3_dice,j3_recall,p0_dice,p0_recall,p5_dice,p5_recall,baseline_dice,baseline_recall,delta_dice_j3_vs_p0,delta_dice_j3_vs_p5,delta_recall_j3_vs_p0,delta_recall_j3_vs_p5,image_path,mask_path,fov_path,patch_y,patch_x,patch_size,stride,vessel_area,skeleton_len,junction_count,endpoint_count,component_count,endpoint_eff,sci_raw,sci_stable,sci_base,topo_density,sci_topo,sci_raw_norm,sci_stable_norm,sci_base_norm,topo_density_norm,sci_topo_norm,sci_area_trend,sci_res,sci_res_norm,sci_fov_trend,sci_res2,sci_res2_norm,is_true_hard,j3_vs_p0,j3_vs_p5
22_y192_x256.png,0.6109257936477661,1.0,22,True,0.7180783826862251,0.7012345635726261,0.7071672364943098,0.6395061688919372,0.7390876280305625,0.6950617241045572,0.7071672364943098,0.6395061688919372,0.010911146191915355,-0.021009245344337346,0.061728394680688914,0.0061728394680689025,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,192,256,128,64,1620,700,14,27,8,11,0.4320987627648224,0.3591410345714312,0.3591410345714312,0.0404999994214285,0.3882314579561396,0.418682187795639,0.4678878486156463,0.4678878486156463,0.7871987819671631,0.4863275587558746,0.3336590826511383,0.0545723736286163,0.6717336773872375,0.0170214362442493,0.0375509373843669,0.6109257936477661,True,better,worse
22_y192_x320.png,0.5993678569793701,1.0,22,True,0.7373400118604897,0.6829896872010841,0.7319735715829544,0.6567010275427783,0.7521898848482909,0.6860824706902966,0.7319735715829544,0.6567010275427783,0.0053664402775353,-0.01484987298780116,0.026288659658305846,-0.0030927834892124917,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,192,320,128,64,1940,769,11,28,9,10,0.3963917505340631,0.3338915885644812,0.3338915885644812,0.0344603376533116,0.3569036223275464,0.3572787344455719,0.4044883847236633,0.4044883847236633,0.6228295564651489,0.4122909009456634,0.3062057793140411,0.0506978332996368,0.6608899235725403,0.0170214362442493,0.0336763970553875,0.5993678569793701,True,better,worse
22_y192_x384.png,0.577846109867096,1.0,22,False,0.8304568530377711,0.7636703100462248,0.8430953401124478,0.7890104006694841,0.832838773727796,0.7860762849131067,0.8430953401124478,0.7890104006694841,-0.01263848707467674,-0.0023819206900249634,-0.02534009062325937,-0.022405974866881895,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,192,384,128,64,3749,992,23,22,2,18,0.2646038936660339,0.2347589456080879,0.2347589456080879,0.0310483867837864,0.2493367186964755,0.1306501775979995,0.1555735617876052,0.1555735617876052,0.529973566532135,0.158079519867897,0.2058535516262054,0.043483167886734,0.6406981348991394,0.0170214362442493,0.0264617316424846,0.577846109867096,False,worse,tied
22_y192_x437.png,0.681067943572998,0.855896,22,True,0.8334115441366939,0.7780373809052646,0.8444650589912414,0.7976051378574616,0.8403770145327196,0.8072429882966033,0.8444650589912414,0.7976051378574616,-0.01105351485454742,-0.006965470396025686,-0.019567756952196924,-0.029205607391338706,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,192,437,128,64,3422,832,23,21,2,17,0.2431326702421605,0.2176345407365047,0.2176345407365047,0.0365985572524211,0.2335647611350034,0.0937272682785987,0.1125754565000534,0.1125754565000534,0.6810211539268494,0.1208058819174766,0.2197567522525787,0.0138080120086669,0.557645857334137,-0.0472564883530139,0.0610645003616809,0.681067943572998,True,worse,worse
22_y256_x0.png,0.9527600407600404,0.873169,22,True,0.5472000036224,0.4803370719053782,0.5321739171115312,0.42977527486270684,0.5345394775120109,0.456460667746339,0.5321739171115312,0.42977527486270684,0.015026086510868786,0.012660526110389037,0.050561797042671386,0.023876404159039244,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,256,0,128,64,712,490,6,23,9,5,0.6882022375252494,0.5236641979577009,0.5236641979577009,0.0403061216264056,0.5658779436662554,0.859089732170105,0.8809934854507446,0.8809934854507446,0.7819223403930664,0.9061570167541504,0.45881387591362,0.1070640385150909,0.8186429142951965,-0.0450789928436279,0.1521430313587188,0.9527600407600404,True,better,better
22_y256_x64.png,0.8356077671051025,1.0,22,True,0.6803472782938149,0.6739640291324157,0.6877828067141801,0.653635647743271,0.6819296824123888,0.6520719260979522,0.6877828067141801,0.653635647743271,-0.007435528420365212,-0.0015824041185739102,0.020328381389144723,0.02189210303446354,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,256,64,128,64,1279,751,14,31,9,13,0.5871774778172206,0.4619572675644904,0.4619572675644904,0.0406790939989468,0.4995412737859954,0.6853627562522888,0.726051926612854,0.726051926612854,0.7920727729797363,0.7493845820426941,0.3696494102478027,0.1298918724060058,0.8825314044952393,0.0170214362442493,0.1128704398870468,0.8356077671051025,True,worse,tied
22_y256_x128.png,0.8580194115638733,1.0,22,True,0.6645412693427514,0.7020958031280254,0.65994021053834,0.6609281387655079,0.6647080438314064,0.6773952045105149,0.65994021053834,0.6609281387655079,0.004601058804411418,-0.000166774488654986,0.04116766436251751,0.024700598617510505,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,256,128,128,64,1336,792,12,32,10,12,0.5928143668202518,0.4655024935791622,0.4655024935791622,0.0374999995265151,0.5004151801567827,0.6950562596321106,0.734953761100769,0.734953761100769,0.7055538296699524,0.7514498829841614,0.3630103468894958,0.1374048590660095,0.9035581350326538,0.0170214362442493,0.1203834265470504,0.8580194115638733,True,tied,tied
22_y256_x192.png,0.8000372052192688,1.0,22,True,0.6065747634858178,0.5789473625612616,0.5944751403620158,0.5445344074439837,0.6217780135624512,0.5981781315973873,0.5944751403620158,0.5445344074439837,0.012099623123802083,-0.015203250076633368,0.03441295511727782,-0.01923076903612575,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,256,192,128,64,988,607,5,38,17,4,0.6143724634172828,0.4789463136192121,0.4789463136192121,0.0500823714978192,0.526919848031589,0.7321286201477051,0.768710196018219,0.768710196018219,0.999999701976776,0.8140879273414612,0.4089521765708923,0.117967665195465,0.8491589426994324,0.0170214362442493,0.100946232676506,0.8000372052192688,True,better,worse
22_y256_x256.png,0.6302229166030884,1.0,22,True,0.6844726134700198,0.6696191260441176,0.6672879791831874,0.63418954265554,0.7053449076960031,0.6837909593995486,0.6672879791831874,0.63418954265554,0.017184634286832368,-0.020872294225983357,0.0354295833885776,-0.01417183335543104,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,256,256,128,64,1129,585,5,27,12,3,0.5181576570579481,0.4174975319849729,0.4174975319849729,0.0385470078880853,0.4496840933023347,0.5666730999946594,0.614416778087616,0.614416778087616,0.7340481877326965,0.6315577030181885,0.3886427879333496,0.0610412955284118,0.6898383498191833,0.0170214362442493,0.0440198592841625,0.6302229166030884,True,better,worse
22_y256_x320.png,0.5305317044258118,1.0,22,False,0.7670908559719123,0.76011729759462,0.7668455582383854,0.7542521949897232,0.7834808265974017,0.7788856259302896,0.7668455582383854,0.7542521949897232,0.00024529773352688355,-0.016389970625489414,0.00586510260489681,-0.01876832833566966,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,256,320,128,64,1705,682,5,21,8,5,0.3999999976539589,0.3364722349454693,0.3364722349454693,0.0252932547610959,0.3534931908624915,0.3634836673736572,0.4109682142734527,0.4109682142734527,0.3733479082584381,0.4042310714721679,0.325871080160141,0.027622103691101,0.5963075757026672,0.0170214362442493,0.0106006674468517,0.5305317044258118,False,tied,worse
22_y256_x384.png,0.4821863174438476,1.0,22,False,0.849432689589953,0.8071095547578393,0.8444854640140202,0.7998251724946819,0.8577430974523663,0.8327505803241533,0.8444854640140202,0.7998251724946819,0.0049472255759327455,-0.008310407862413327,0.0072843822631574184,-0.02564102556631398,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,256,384,128,64,3432,836,18,18,2,14,0.2435897428799832,0.2180021512430559,0.2180021512430559,0.0291866025216913,0.2307276355174654,0.0945132821798324,0.1134985014796257,0.1134985014796257,0.4793051779270172,0.1141009479761123,0.2193122208118438,0.011415421962738,0.5509496927261353,0.0170214362442493,-0.0056060142815113,0.4821863174438476,False,tied,worse
