dataset,case_id,method,internal_id,dice@0.5,recall@0.5,cldice@0.5,image_path,gt_path,fov_path
HRF (all; manual1; FOV mask if present),01_dr,Baseline (P0),P0_baseline,0.0025777756522155,0.0012959316402070605,0.2950717879667134,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_dr_mask.tif
HRF (all; manual1; FOV mask if present),01_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.015178558813971997,0.007749142256748342,0.31872737150195185,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_dr_mask.tif
HRF (all; manual1; FOV mask if present),01_dr,Baseline (P0),P0_baseline,0.0025777756522155,0.0012959316402070605,0.2950717879667134,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_dr_mask.tif
HRF (all; manual1; FOV mask if present),01_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.015178558813971997,0.007749142256748342,0.31872737150195185,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_dr_mask.tif
HRF (all; manual1; FOV mask if present),01_g,Baseline (P0),P0_baseline,0.0013579566402984584,0.0006796208738609042,0.4638663657118235,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_g_mask.tif
HRF (all; manual1; FOV mask if present),01_g,CDC (proposed; internal J3),J3_joint_detach_false,0.004759541353287774,0.002391461623343881,0.34766589801510805,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_g_mask.tif
HRF (all; manual1; FOV mask if present),01_g,Baseline (P0),P0_baseline,0.0013579566402984584,0.0006796208738609042,0.4638663657118235,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_g_mask.tif
HRF (all; manual1; FOV mask if present),01_g,CDC (proposed; internal J3),J3_joint_detach_false,0.004759541353287774,0.002391461623343881,0.34766589801510805,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_g_mask.tif
HRF (all; manual1; FOV mask if present),01_h,Baseline (P0),P0_baseline,0.15477168578621547,0.08448736520971642,0.5112199632954963,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_h_mask.tif
HRF (all; manual1; FOV mask if present),01_h,CDC (proposed; internal J3),J3_joint_detach_false,0.22641683424273257,0.12955456847922023,0.5362219793680406,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_h_mask.tif
HRF (all; manual1; FOV mask if present),01_h,Baseline (P0),P0_baseline,0.15477168578621547,0.08448736520971642,0.5112199632954963,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_h_mask.tif
HRF (all; manual1; FOV mask if present),01_h,CDC (proposed; internal J3),J3_joint_detach_false,0.22641683424273257,0.12955456847922023,0.5362219793680406,C:\Users\zhang\Desktop\vessel\HRF\all\images\01_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\01_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\01_h_mask.tif
HRF (all; manual1; FOV mask if present),02_dr,Baseline (P0),P0_baseline,0.003045048353531644,0.0015266648510351018,0.44319317011724024,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_dr_mask.tif
HRF (all; manual1; FOV mask if present),02_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.01637612155830213,0.008308432330005102,0.40885496488639334,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_dr_mask.tif
HRF (all; manual1; FOV mask if present),02_dr,Baseline (P0),P0_baseline,0.003045048353531644,0.0015266648510351018,0.44319317011724024,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_dr_mask.tif
HRF (all; manual1; FOV mask if present),02_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.01637612155830213,0.008308432330005102,0.40885496488639334,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_dr_mask.tif
HRF (all; manual1; FOV mask if present),02_g,Baseline (P0),P0_baseline,0.002889809249680501,0.001448650032073735,0.4595681766116761,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_g_mask.tif
HRF (all; manual1; FOV mask if present),02_g,CDC (proposed; internal J3),J3_joint_detach_false,0.018468906634263944,0.009376030502040087,0.4453746137705929,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_g_mask.tif
HRF (all; manual1; FOV mask if present),02_g,Baseline (P0),P0_baseline,0.002889809249680501,0.001448650032073735,0.4595681766116761,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_g_mask.tif
HRF (all; manual1; FOV mask if present),02_g,CDC (proposed; internal J3),J3_joint_detach_false,0.018468906634263944,0.009376030502040087,0.4453746137705929,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_g_mask.tif
HRF (all; manual1; FOV mask if present),02_h,Baseline (P0),P0_baseline,0.10769015300941866,0.05706796697764287,0.5225329719329617,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_h_mask.tif
HRF (all; manual1; FOV mask if present),02_h,CDC (proposed; internal J3),J3_joint_detach_false,0.22104555405777976,0.12545675402203305,0.572438442909198,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_h_mask.tif
HRF (all; manual1; FOV mask if present),02_h,Baseline (P0),P0_baseline,0.10769015300941866,0.05706796697764287,0.5225329719329617,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_h_mask.tif
HRF (all; manual1; FOV mask if present),02_h,CDC (proposed; internal J3),J3_joint_detach_false,0.22104555405777976,0.12545675402203305,0.572438442909198,C:\Users\zhang\Desktop\vessel\HRF\all\images\02_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\02_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\02_h_mask.tif
HRF (all; manual1; FOV mask if present),03_dr,Baseline (P0),P0_baseline,0.021259055757843027,0.010825081172936285,0.42676085655086465,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_dr_mask.tif
HRF (all; manual1; FOV mask if present),03_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.06377831704448063,0.03394798863073142,0.39404868347321015,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_dr_mask.tif
HRF (all; manual1; FOV mask if present),03_dr,Baseline (P0),P0_baseline,0.021259055757843027,0.010825081172936285,0.42676085655086465,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_dr_mask.tif
HRF (all; manual1; FOV mask if present),03_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.06377831704448063,0.03394798863073142,0.39404868347321015,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_dr_mask.tif
HRF (all; manual1; FOV mask if present),03_g,Baseline (P0),P0_baseline,0.0037352962279839108,0.0018725086114237835,0.42698875481743176,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_g_mask.tif
HRF (all; manual1; FOV mask if present),03_g,CDC (proposed; internal J3),J3_joint_detach_false,0.005014960596738168,0.002517836437959664,0.3567422524048217,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_g_mask.tif
HRF (all; manual1; FOV mask if present),03_g,Baseline (P0),P0_baseline,0.0037352962279839108,0.0018725086114237835,0.42698875481743176,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_g_mask.tif
HRF (all; manual1; FOV mask if present),03_g,CDC (proposed; internal J3),J3_joint_detach_false,0.005014960596738168,0.002517836437959664,0.3567422524048217,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_g_mask.tif
HRF (all; manual1; FOV mask if present),03_h,Baseline (P0),P0_baseline,0.032516072096702105,0.016543883646597833,0.4898462829408748,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_h_mask.tif
HRF (all; manual1; FOV mask if present),03_h,CDC (proposed; internal J3),J3_joint_detach_false,0.04518336768114993,0.023164445925709907,0.47092353659190367,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_h_mask.tif
HRF (all; manual1; FOV mask if present),03_h,Baseline (P0),P0_baseline,0.032516072096702105,0.016543883646597833,0.4898462829408748,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_h_mask.tif
HRF (all; manual1; FOV mask if present),03_h,CDC (proposed; internal J3),J3_joint_detach_false,0.04518336768114993,0.023164445925709907,0.47092353659190367,C:\Users\zhang\Desktop\vessel\HRF\all\images\03_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\03_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\03_h_mask.tif
HRF (all; manual1; FOV mask if present),04_dr,Baseline (P0),P0_baseline,0.03760785380157641,0.01930840413442286,0.4565191748834843,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_dr_mask.tif
HRF (all; manual1; FOV mask if present),04_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.1080603633101415,0.05918718545375832,0.43866937117844845,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_dr_mask.tif
HRF (all; manual1; FOV mask if present),04_dr,Baseline (P0),P0_baseline,0.03760785380157641,0.01930840413442286,0.4565191748834843,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_dr_mask.tif
HRF (all; manual1; FOV mask if present),04_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.1080603633101415,0.05918718545375832,0.43866937117844845,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_dr_mask.tif
HRF (all; manual1; FOV mask if present),04_g,Baseline (P0),P0_baseline,0.007192899984708008,0.003616028973788061,0.3889483883070429,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_g_mask.tif
HRF (all; manual1; FOV mask if present),04_g,CDC (proposed; internal J3),J3_joint_detach_false,0.00974223589024627,0.004906789972305584,0.39643386751049053,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_g_mask.tif
HRF (all; manual1; FOV mask if present),04_g,Baseline (P0),P0_baseline,0.007192899984708008,0.003616028973788061,0.3889483883070429,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_g_mask.tif
HRF (all; manual1; FOV mask if present),04_g,CDC (proposed; internal J3),J3_joint_detach_false,0.00974223589024627,0.004906789972305584,0.39643386751049053,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_g_mask.tif
HRF (all; manual1; FOV mask if present),04_h,Baseline (P0),P0_baseline,0.04752415153507663,0.024354745689124477,0.5108361827443268,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_h_mask.tif
HRF (all; manual1; FOV mask if present),04_h,CDC (proposed; internal J3),J3_joint_detach_false,0.06263409059009885,0.0323874571504481,0.49369687462645967,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_h_mask.tif
HRF (all; manual1; FOV mask if present),04_h,Baseline (P0),P0_baseline,0.04752415153507663,0.024354745689124477,0.5108361827443268,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_h_mask.tif
HRF (all; manual1; FOV mask if present),04_h,CDC (proposed; internal J3),J3_joint_detach_false,0.06263409059009885,0.0323874571504481,0.49369687462645967,C:\Users\zhang\Desktop\vessel\HRF\all\images\04_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\04_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\04_h_mask.tif
HRF (all; manual1; FOV mask if present),05_dr,Baseline (P0),P0_baseline,0.011977796685078571,0.006044599555104896,0.4768622847403449,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_dr_mask.tif
HRF (all; manual1; FOV mask if present),05_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.025835482758687113,0.013177855857130506,0.42379929975837505,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_dr_mask.tif
HRF (all; manual1; FOV mask if present),05_dr,Baseline (P0),P0_baseline,0.011977796685078571,0.006044599555104896,0.4768622847403449,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_dr_mask.tif
HRF (all; manual1; FOV mask if present),05_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.025835482758687113,0.013177855857130506,0.42379929975837505,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_dr_mask.tif
HRF (all; manual1; FOV mask if present),05_g,Baseline (P0),P0_baseline,0.0004521682589093029,0.00022618978631607872,0.4086146814925117,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_g_mask.tif
HRF (all; manual1; FOV mask if present),05_g,CDC (proposed; internal J3),J3_joint_detach_false,0.006074346579971767,0.0030526274467285665,0.4077618345021208,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_g_mask.tif
HRF (all; manual1; FOV mask if present),05_g,Baseline (P0),P0_baseline,0.0004521682589093029,0.00022618978631607872,0.4086146814925117,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_g_mask.tif
HRF (all; manual1; FOV mask if present),05_g,CDC (proposed; internal J3),J3_joint_detach_false,0.006074346579971767,0.0030526274467285665,0.4077618345021208,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_g_mask.tif
HRF (all; manual1; FOV mask if present),05_h,Baseline (P0),P0_baseline,0.006523551423553312,0.00327295910425417,0.5040941405091242,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_h_mask.tif
HRF (all; manual1; FOV mask if present),05_h,CDC (proposed; internal J3),J3_joint_detach_false,0.018347763028614093,0.009263909061007254,0.49526339141284276,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_h_mask.tif
HRF (all; manual1; FOV mask if present),05_h,Baseline (P0),P0_baseline,0.006523551423553312,0.00327295910425417,0.5040941405091242,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_h_mask.tif
HRF (all; manual1; FOV mask if present),05_h,CDC (proposed; internal J3),J3_joint_detach_false,0.018347763028614093,0.009263909061007254,0.49526339141284276,C:\Users\zhang\Desktop\vessel\HRF\all\images\05_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\05_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\05_h_mask.tif
HRF (all; manual1; FOV mask if present),06_dr,Baseline (P0),P0_baseline,0.0402350407474384,0.020652462433882985,0.4563487675130838,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_dr_mask.tif
HRF (all; manual1; FOV mask if present),06_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.05017747786402465,0.026025987142385458,0.4284379019399487,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_dr_mask.tif
HRF (all; manual1; FOV mask if present),06_dr,Baseline (P0),P0_baseline,0.0402350407474384,0.020652462433882985,0.4563487675130838,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_dr_mask.tif
HRF (all; manual1; FOV mask if present),06_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.05017747786402465,0.026025987142385458,0.4284379019399487,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_dr_mask.tif
HRF (all; manual1; FOV mask if present),06_g,Baseline (P0),P0_baseline,0.004543302012084614,0.0022803835190463853,0.4129581343203601,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_g_mask.tif
HRF (all; manual1; FOV mask if present),06_g,CDC (proposed; internal J3),J3_joint_detach_false,0.0057352232665883246,0.0028826478183556574,0.4197345652431829,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_g_mask.tif
HRF (all; manual1; FOV mask if present),06_g,Baseline (P0),P0_baseline,0.004543302012084614,0.0022803835190463853,0.4129581343203601,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_g_mask.tif
HRF (all; manual1; FOV mask if present),06_g,CDC (proposed; internal J3),J3_joint_detach_false,0.0057352232665883246,0.0028826478183556574,0.4197345652431829,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_g_mask.tif
HRF (all; manual1; FOV mask if present),06_h,Baseline (P0),P0_baseline,0.006008955793827011,0.003014930049284828,0.5009757351850525,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_h_mask.tif
HRF (all; manual1; FOV mask if present),06_h,CDC (proposed; internal J3),J3_joint_detach_false,0.05310363366487068,0.027375372046224106,0.48810017615954093,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_h_mask.tif
HRF (all; manual1; FOV mask if present),06_h,Baseline (P0),P0_baseline,0.006008955793827011,0.003014930049284828,0.5009757351850525,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_h_mask.tif
HRF (all; manual1; FOV mask if present),06_h,CDC (proposed; internal J3),J3_joint_detach_false,0.05310363366487068,0.027375372046224106,0.48810017615954093,C:\Users\zhang\Desktop\vessel\HRF\all\images\06_h.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\06_h.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\06_h_mask.tif
HRF (all; manual1; FOV mask if present),07_dr,Baseline (P0),P0_baseline,0.06607772428126599,0.03480321816607283,0.4482302430174538,C:\Users\zhang\Desktop\vessel\HRF\all\images\07_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\07_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\07_dr_mask.tif
HRF (all; manual1; FOV mask if present),07_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.17680502196774475,0.10325132846008647,0.5033880435873969,C:\Users\zhang\Desktop\vessel\HRF\all\images\07_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\07_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\07_dr_mask.tif
HRF (all; manual1; FOV mask if present),07_dr,Baseline (P0),P0_baseline,0.06607772428126599,0.03480321816607283,0.4482302430174538,C:\Users\zhang\Desktop\vessel\HRF\all\images\07_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\07_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\07_dr_mask.tif
HRF (all; manual1; FOV mask if present),07_dr,CDC (proposed; internal J3),J3_joint_detach_false,0.17680502196774475,0.10325132846008647,0.5033880435873969,C:\Users\zhang\Desktop\vessel\HRF\all\images\07_dr.JPG,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\07_dr.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\07_dr_mask.tif
HRF (all; manual1; FOV mask if present),07_g,Baseline (P0),P0_baseline,0.006963220583010789,0.00349532861157363,0.49239476717317887,C:\Users\zhang\Desktop\vessel\HRF\all\images\07_g.jpg,C:\Users\zhang\Desktop\vessel\HRF\all\manual1\07_g.tif,C:\Users\zhang\Desktop\vessel\HRF\all\mask\07_g_mask.tif
